Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
5258,53.39,0.25,108.72,3008.130841,0.01,1,0.01,0.08,1710579466,0,0,0,12,25817.14677,27270.0364,25873.80814,28837.63794,5060486,17257.4669,21565.20575,20582.5429,22055.4294,5306682,22155.5638,26632.49502,23151.82227,21079.20922,5137396,29729.54463,26780.92049,24939.11806,25923.26189,5246119,19506.08365,20258.98774,23447.15657,25282.65572,5217484,11102.79843,17515.50399,12297.99245,15751.89915,5164303,26972.63861,27090.12856,26368.38604,26069.07765,5043522,26411.36879,25001.74426,22076.91853,21556.15304,5074975,14996.92169,18434.41957,20613.46863,20772.00304,5223817,14918.23822,17042.82326,17952.28865,16620.77551,5182879,16954.4377,15158.52269,15134.55766,15458.37068,5069171,20069.44286,20862.67126,21711.11887,19606.64072,5152438,27030.50501,23837.67709,698.7451371,28420.74138,5148731,18068.45995,11418.32781,18649.07436,22455.55056,5106365,23732.6984,23433.41955,22389.59962,24587.68138,0,26017.2246,27314.95841,22339.24489,22651.61702,5090708,25969.92774,25827.80305,28958.32204,30546.53334,5088036,9516.453786,12638.14749,9809.974835,12214.25847,5130067,17605.89732,20446.68538,17202.26124,16983.50292,0,19409.96321,20083.24406,17179.00506,12021.44794,5139316,15554.37693,16199.16401,17214.1403,20260.7384,5180610,19501.86393,21827.18261,21800.29893,23197.24293,5356935,10408.71599,7875.210563,9000.265673,10474.45802,5274690,16827.54505,15128.70791,13901.96706,11499.44185,5189921,0
5259,53.39,0.25,108.72,3009.29239,0.01,1,0.01,0.08,1710579466,0,0,0,12,23575.16893,24948.67059,23993.63875,27098.22229,5061908,14364.60254,18997.35049,18100.96686,19162.1919,5310333,19658.36552,24025.96577,20857.30664,18717.96203,5143474,27504.82407,24468.3976,22884.3524,23219.68101,5254279,17706.68523,18398.3358,21581.84768,23135.96965,5221907,9357.57915,15633.0655,11077.04823,14279.13401,5167198,24744.05815,25180.58721,24806.10003,24133.34787,5053066,24732.16878,23538.23874,20615.00354,19433.54198,5084825,13401.46277,16768.65708,18957.66796,18962.39136,5233465,13280.67047,15084.41171,15114.59192,14469.4971,5189921,13939.54542,13154.72302,12860.99559,12979.31078,5075905,17523.47881,17878.79031,18793.91776,16536.31869,5168738,23494.27963,20327.50687,394.0341562,25044.84393,5153431,16217.99835,9809.48698,16709.28709,20372.1954,5107798,20290.56015,19766.33703,18909.77198,20629.99635,0,22077.65192,23752.28038,18255.01209,18210.45719,5091065,22250.87697,22875.2996,26093.87935,27994.5951,5101196,6743.434911,9354.1169,6787.407546,9011.045746,5132615,14378.28625,16916.33508,13881.95719,13801.16891,0,16073.57553,16915.34356,14013.40885,10088.52076,5142658,12379.55499,13446.55134,14236.76465,17190.92166,5192835,17047.65966,19219.24381,18856.42738,20135.15726,5365081,8895.327691,6037.23113,7374.879485,8724.055778,5276202,14829.627,13215.05243,11630.55021,9693.905643,5191826,0
5260,53.39,0.25,108.72,3010.453939,0.01,1,0.01,0.08,1710579466,0,0,0,12,21241.15555,22698.58589,22053.24614,24995.90416,5063998,11964.22213,16401.7604,15815.77436,16436.8985,5316416,17394.63036,21539.80748,18408.31357,16591.67074,5146912,24920.44516,22027.96779,20918.88046,20743.67197,5259075,15818.17085,16692.30364,19781.5804,20921.9155,5225593,8146.826142,14223.70557,9948.1987,12660.68314,5172543,22644.90131,23434.93101,23058.85238,22177.78522,5062730,22739.65809,21952.47138,19262.78903,17523.08167,5092957,11790.44687,15106.2891,17238.30395,17339.8992,5245750,11368.32077,13405.39982,12864.14301,12751.79355,5196170,11524.89327,11639.93539,10860.47628,10739.33382,5085181,15310.19799,15281.46278,16101.52591,14050.48014,5177615,19905.1537,16977.50701,235.854405,21308.20276,5160951,14572.96786,8346.992109,14904.92149,18168.94215,5111025,16901.83582,16340.03149,15544.01005,16881.66343,0,17782.03929,19824.23267,14391.08331,13985.00157,5093672,18474.26725,19799.05997,23195.5205,25359.66259,5106365,4244.442415,6764.74945,4729.138665,6073.930313,5136411,11560.83596,13628.64514,11181.86445,11385.99005,0,13251.49123,13960.50565,11205.27448,7916.248602,5149092,9713.180494,10893.78689,11712.42168,14470.22734,5199253,14630.63673,16826.65524,16373.34282,17586.55511,5366873,7125.20271,4764.838183,5675.792112,7305.42773,5275765,12930.68544,11037.30228,10003.82995,8494.228571,5194097,0
5261,53.39,0.25,108.72,3011.615487,0.01,1,0.01,0.08,1710579466,0,0,0,12,19062.31932,20382.08095,20274.46563,22951.44014,5065664,9727.217981,14112.74861,13481.98532,13909.10126,5318571,15329.17915,18984.7885,16339.14533,14765.96341,5148999,22399.20791,19694.82023,19056.55021,18361.00765,5263555,14033.16679,14965.54196,18046.00998,19039.52137,5236403,6975.252533,12657.84052,8544.736159,11341.51487,5174270,20517.10567,21531.43329,21447.9517,20504.89652,5072236,20852.29282,20421.71641,17850.51938,15568.83366,5101093,10464.23057,13497.04417,15850.03002,15471.79808,5254208,9909.752023,12097.68445,10896.47046,10843.06395,5202904,9252.897546,9940.451196,9694.534583,9323.987319,5095355,13500.93616,13069.1294,13986.96776,12157.24363,5190370,16358.62949,13741.85125,138.9823541,17653.68302,5165663,13018.27891,6887.854965,12970.06264,16216.20891,5114143,13804.29737,12987.76266,12770.03872,13461.77585,0,13591.44555,16100.49583,10822.25763,10169.44473,5094386,15182.91034,17069.17106,20237.82559,22558.40549,5111127,2796.732404,5302.830663,2760.068639,3877.717599,5137227,9287.773613,11029.35133,9240.678959,9749.826956,0,10639.71302,11393.15296,9170.375702,6383.670379,5152345,7011.924927,9020.112281,9182.941236,11782.1577,5203351,12819.19876,15114.83955,13898.31858,15040.38037,5370686,5676.690367,3388.853436,4475.542921,5665.532249,5279535,11504.7421,9462.072834,8190.285928,7321.11924,5196982,0
5262,53.39,0.25,108.72,3012.777036,0.01,1,0.01,0.08,1710579466,0,0,0,12,17216.98423,18435.71689,18535.93253,20723.98952,5066952,8250.330369,11801.13413,11668.29658,11709.35223,5319691,13549.55037,16651.75409,14204.02639,13353.86812,5150538,19704.16212,17412.54407,16994.04856,16516.71068,5268401,12722.78979,13353.10147,16763.79524,17378.66601,5237506,5607.863756,11420.44049,7431.759255,9878.89889,5176801,18679.28028,19916.78004,19736.44235,18971.18857,5079545,18746.00691,18829.04804,16403.40634,14019.8622,5113325,9215.155044,12316.068,14299.69957,13945.70249,5264595,8279.585949,10513.08279,9791.700969,9181.307401,5207412,7769.607105,8549.761852,8517.346964,7511.886667,5105188,11647.18744,11282.64902,12440.46777,10029.63541,5201361,13138.51153,10904.92875,98.75465487,14172.93088,5172003,11281.33422,5625.326231,11368.92232,14292.98304,5118193,11167.33575,10233.57035,10273.92226,10660.19607,0,9670.978381,12596.95039,7949.440932,7177.120608,5096279,12299.81803,14451.95051,17430.8055,19938.12157,5111431,1247.892202,3517.576826,1647.32868,2812.718911,5138309,7783.926352,8702.476272,7884.10298,8098.164722,0,8822.584807,9618.197725,7101.655504,4639.79605,5153800,4858.659782,6731.172762,7096.353185,9716.224044,5206681,10757.64712,13260.8809,12068.99809,13028.08466,5372194,4055.6712,2472.898605,3264.935531,4274.727707,5283263,9897.106478,7653.441023,6945.291898,5882.178566,5199618,0
5263,53.39,0.25,108.72,3013.938585,0.01,1,0.01,0.08,1710579466,0,0,0,12,15693.2743,16478.62403,17062.3437,18765.8582,5065175,6777.238931,9777.735978,9622.957924,10254.87314,5313000,12162.28248,14508.11966,12579.31874,11785.81385,5151715,17132.08064,15612.69951,14993.4624,14628.61187,5269510,11179.7874,12195.86001,15221.64121,16019.58203,5238609,4565.419994,10002.25121,6134.629982,8573.904902,5176525,17059.83422,18180.88441,18346.9162,17674.13199,5085788,16864.0981,17571.72963,14893.06168,12703.4017,5120487,8172.761465,10913.27553,12945.71987,12211.06767,5276942,7088.805353,9050.212036,8569.473461,7997.338393,5209605,5942.25996,6897.661923,6990.351437,6158.354941,5114042,10129.04596,10074.28046,10912.29655,8538.462735,5213744,10307.00435,8570.403741,145.7079588,10845.45402,5176525,9891.874993,4374.518125,9721.133127,12677.68266,5116915,9171.54193,7742.619284,8658.390087,8406.588363,0,6421.593436,9584.889593,5980.139098,5045.352274,5096637,10279.90616,12354.65446,14830.13262,17468.32577,5113684,503.6014428,2492.234996,488.3694632,1223.184018,5137131,6177.218165,7307.978352,6133.146476,7152.088423,0,6864.35637,7578.490622,5831.124754,3447.633763,5160862,3627.861073,4828.41358,5826.985123,7456.174788,5211916,9238.014374,11920.10962,10359.76145,10795.35213,5371347,2705.82575,1453.673232,2465.081256,3328.930849,5285182,8626.288092,6364.965222,5420.955561,4763.587551,5202255,0
5264,53.39,0.25,108.72,3015.100134,0.01,1,0.01,0.08,1710579466,0,0,0,12,13890.87099,14868.40966,15581.32177,16930.99915,5066952,5093.577154,8419.20212,8072.190176,8483.762638,5308544,10521.4488,12677.70062,10881.70115,10499.62956,5153885,14714.94901,13622.61597,13441.91212,13368.2678,5272536,9932.93792,10801.40312,14050.73161,14619.82784,5239717,3434.018987,8746.418394,5113.536578,7697.092191,5177339,15658.29149,16853.94369,17085.05925,16666.19737,5089465,14951.21797,16019.93222,13694.50623,11650.68655,5124539,6903.429931,9741.597081,11451.68731,10838.31717,5284375,5767.602996,7901.262251,7166.475731,6755.556928,5213013,4605.386425,5400.745977,5831.65117,4759.967709,5122643,8339.61127,8645.589347,9842.124699,6785.681272,5222195,8355.543246,6933.340482,80.33185862,8145.945678,5179796,8428.817982,3366.773636,8480.678777,11011.18653,5119310,7312.285143,6130.663305,7262.26665,7076.016991,0,3745.710626,7299.006637,3902.744886,2858.816656,5095921,8256.736757,10057.38336,12595.27938,15285.44073,5114861,-361.4240403,1241.309246,-750.1583412,287.2396107,5137227,5200.173036,5650.142641,4999.829363,5867.656892,0,5569.431338,6205.863336,4240.617844,2148.18352,5165117,1952.989432,3639.364142,4160.241573,5806.884141,5214556,7719.867966,10152.50219,9217.696462,8939.466967,5370593,1820.813741,796.6768598,1701.537561,2317.36611,5279469,7296.651651,4885.142266,4328.57466,3565.589644,5202620,0
5265,53.39,0.25,108.72,3016.261682,0.01,1,0.01,0.08,1710579466,0,0,0,12,12228.25577,13317.7516,14303.28941,14980.27303,5064597,3862.394811,6741.595913,6500.349907,7174.28862,5307799,9108.722655,11003.59653,9745.285848,9157.118907,5147554,12531.15277,12156.81655,11593.14886,11978.96447,5270989,8484.378918,9782.41318,12653.51534,13014.36183,5241261,2628.668884,7912.847943,4095.919769,6636.420044,5176175,14550.57607,15306.61763,15997.54211,15496.68338,5092494,13478.98283,14770.49926,12231.83773,10529.82085,5127548,5672.540533,8395.474306,10030.59829,9364.486289,5291438,4873.008744,6735.932081,6105.972044,5819.563013,5213013,3174.503242,4326.137994,4419.611778,3699.900539,5131147,6726.982934,7556.141298,8542.592054,5541.692842,5229705,6326.286596,4867.939873,19.71594688,5688.359687,5182065,7373.093521,2400.944352,7288.147519,9586.9734,5120487,6111.734629,4353.31509,5602.93024,5544.124507,0,2188.528138,4799.906054,2597.051053,1594.768053,5092852,7010.148734,8158.837677,11128.00687,13524.91714,5117015,-1317.4838,499.5036451,-1489.395011,-1026.293501,5123461,3935.809066,4642.100368,3776.154363,4998.928964,0,4104.245918,4604.80999,3216.780931,1343.401884,5164303,836.0901036,2166.061551,2987.25013,4190.889658,5215940,6794.958123,8601.435094,8004.501767,7804.72239,5369132,882.6948986,99.58097798,928.8465278,1699.825349,5281083,6271.361867,3785.407452,3125.493093,2705.864492,5203678,0
5266,53.43,0.36,108.7,3017.423231,0.01,1,0.01,0.0,1710579466,0,0,0,12,11075.45401,12067.72773,12853.12082,13436.65903,5065996,2548.976068,5463.473023,5488.711335,5827.128924,5307859,7548.567394,9696.906955,8600.970587,8044.88552,5145468,10776.1589,10311.38725,10138.09936,10335.71095,5258266,7175.447974,8519.91916,11465.88745,11732.3804,5240155,1811.566067,6918.03037,3293.297206,5910.194354,5174446,13294.57578,14150.73974,14803.70145,14406.88868,5094386,11770.32569,13224.17827,11025.74216,9081.093272,5128170,4635.939429,7121.148843,8996.94152,8305.24565,5296581,3902.852461,5784.120176,4830.198609,4575.453486,5215208,2116.727152,2958.515803,3284.073985,2517.625832,5133309,5570.239689,6287.166189,7526.538452,4236.707411,5235743,4998.731237,3165.602816,-33.30538736,4106.218227,5182065,6367.821988,1669.481858,6412.481448,8712.873162,5117774,4752.237907,3313.776451,4474.735616,4643.553463,0,442.7500439,2900.992372,819.1815789,85.41642072,5092957,5537.212697,6994.114258,9406.799258,11595.94415,5122382,-1875.066528,-504.0949293,-2241.099829,-1983.394507,5125259,3076.144358,3436.848825,3093.524197,3948.177047,0,3108.436318,3532.539643,1997.347054,549.3775469,5168738,-595.2188145,1149.142907,1672.996312,3236.690884,5217039,5852.540053,7550.521012,6595.737557,6449.257777,5365696,347.5180868,-303.7429253,467.3339486,1022.464222,5281018,5180.692955,2681.860331,2264.547064,1844.272737,5205139,0
5267,53.43,0.36,108.7,3018.58478,0.01,1,0.01,0.0,1710579466,0,0,0,12,9658.475677,10598.56972,11433.29024,11716.10106,5066952,1670.654863,4052.671466,4523.307956,4806.361391,5305565,6170.64638,8320.910657,7181.545433,6833.60996,5145107,9499.034381,8872.433044,8487.865885,9021.294592,5259075,6264.856422,7459.026964,10151.92309,10386.11709,5238684,1243.27615,6178.302347,2484.654411,4971.936399,5173544,12153.7784,12723.6295,13315.997,13243.79792,5095921,10308.81038,11937.0145,9551.260233,7844.24864,5129970,3551.615763,6180.551925,7679.898015,7191.142783,5305192,2756.210167,4625.034689,3850.778968,3429.525184,5215940,949.0328137,1889.54275,2095.586212,1583.815987,5135426,4154.444892,5279.293894,6359.908706,3441.886981,5237874,3252.877176,2125.360984,-79.00544738,2485.362026,5182065,5654.031454,1341.942718,5539.495961,7571.008009,5119171,3859.542498,2031.61934,3184.955188,3544.026046,0,-424.8055587,1909.525324,-512.5395569,-740.5088288,5083648,4570.799251,5563.217637,8197.171496,10205.61319,5125880,-2484.010238,-1211.799601,-2563.080946,-2435.292372,5122023,2008.892037,2663.585305,2405.106291,3171.27355,0,2072.372682,2345.304791,1207.501735,-302.416186,5170640,-1694.519226,37.02178312,711.8656351,2215.672434,5218504,4740.11512,6320.664931,5548.477144,5559.889428,5365081,-281.1139828,-767.3437234,-21.65447518,665.0890671,5281759,4345.71913,1908.600454,1399.541104,1321.067781,5208874,0
5268,53.43,0.36,108.7,3019.746328,0.01,1,0.01,0.0,1710579466,0,0,0,12,8514.176905,9231.109278,10220.51262,10387.17292,5065197,699.2981644,2892.629259,3354.111724,3602.472007,5305565,4660.244695,7238.686384,6049.20226,5802.17279,5144290,8064.5204,7236.546719,7229.711815,7578.78149,5257897,5167.038672,6307.928468,8937.497387,9422.831627,5237874,706.8109013,5378.4295,1600.746137,4210.259766,5174721,10973.15953,11478.4833,12012.01432,12115.19571,5082149,8830.164482,10366.67946,8300.540388,6480.323157,5130067,2626.358676,4998.845556,6530.26417,5911.848297,5307114,1807.157881,3556.883771,2768.844353,2586.306619,5216672,80.59488697,714.5708701,1241.788277,547.6230441,5137227,3113.439275,4084.486415,5383.047632,2565.821609,5239349,1833.724417,807.1075859,-109.2575365,1568.46258,5183243,4928.862206,871.0373414,4561.406454,6818.910995,5119310,2841.306328,1289.974981,2342.510233,2860.064444,0,-1560.140481,586.7646412,-1187.201949,-1633.889143,5079545,3301.985333,4599.213889,6742.967937,8641.919744,5126731,-2776.311315,-1493.541593,-2860.253302,-3042.892985,5121205,1206.565227,1795.464564,1572.45269,2219.518935,0,1415.825153,1610.271052,317.2142097,-852.9928865,5168375,-2304.325161,-714.6882495,-376.446883,1070.757383,5218898,3918.794642,5415.910299,4416.200173,4564.951292,5363198,-606.4194133,-1009.67029,-243.2445353,218.4410618,5281825,3443.388815,1104.609724,826.6797435,842.627914,5210293,0
5269,53.43,0.36,108.7,3020.907877,0.01,1,0.01,0.0,1710579466,0,0,0,12,7182.935997,8144.043258,9065.428714,8999.121662,5066486,114.3195495,2228.331026,2484.262922,2577.146757,5309722,3291.647416,6103.105651,4795.894932,4617.728778,5141575,6940.758151,5874.15182,5830.054363,6485.027775,5258266,4303.536825,5281.015547,8083.93164,8508.934014,5237213,104.397472,4741.777458,929.2900361,3354.592518,5174270,9897.49474,10206.6731,10580.10184,10879.17439,5071305,7562.515612,9018.794871,6847.675837,5379.295114,5129804,1571.786272,3986.022508,5315.878921,4882.207462,5307114,782.1544272,2713.975122,1984.061742,1574.172458,5216672,-828.3205661,-162.6459916,388.8973795,-256.0009589,5137323,1916.603843,3045.505751,4270.544386,1540.16289,5238907,1009.815953,-79.29493766,-132.8408402,545.9560915,5183673,4071.777609,615.5530617,3871.347783,5850.164043,5118951,2159.387324,365.7067268,1450.338318,2071.941073,0,-2093.799522,-128.0860534,-2039.61827,-2015.9752,5078941,2299.847881,3428.967278,5554.832935,7565.249344,5127090,-3094.761619,-1937.236744,-3232.224143,-3321.486847,5124180,261.232708,1231.241363,1004.68195,1422.413667,0,709.8815222,773.6601523,-222.5417612,-1429.005946,5166478,-3015.335264,-1605.872261,-1194.446224,276.0108893,5220519,3010.030207,4366.036314,3627.809822,3888.177315,5359388,-1028.31857,-1355.076475,-493.8127022,9.459574914,5279469,2760.450431,587.8700463,214.0896844,259.1775786,5212647,0
5270,53.43,0.36,108.7,3022.069426,0.01,1,0.01,0.0,1710579466,0,0,0,12,5970.931256,7063.538197,8084.479253,8077.655918,5065419,-509.5886728,1324.469083,1511.911784,1876.964841,5308604,2319.714286,5185.83997,3879.842473,3513.032694,5141936,5706.441765,4581.543384,4714.710745,5322.722158,5258706,3347.01425,4590.771478,7031.100988,7400.326536,5232655,-307.1460351,4006.273841,225.0897289,2605.162723,5172729,8699.567757,9069.170879,9418.465915,9672.026296,5063998,6213.044764,7480.381554,5628.49826,4285.372666,5129249,633.316653,2896.555192,4221.781198,3752.425731,5307114,-10.53232002,1806.761239,1155.172325,769.0973665,5217484,-1475.047483,-1103.097881,-531.7923624,-1069.768237,5138935,987.8734439,1912.427933,3276.588127,762.9687525,5240526,-69.44368626,-1215.842969,-140.1345444,-613.5366218,5182860,3434.517046,247.9315102,3108.948015,5081.641383,5121565,1382.962869,-206.9682233,972.8521229,1566.528345,0,-2789.736528,-997.3733626,-2437.596667,-2400.560664,5080258,1768.859308,2511.342069,4889.618991,6509.544087,5127548,-3181.829932,-2133.123969,-3405.569041,-3772.511972,5123101,-510.4367383,609.6930816,361.3053919,915.7206504,0,300.8295814,294.2666703,-829.398753,-1744.748574,5168018,-3364.463566,-2245.215323,-1604.793024,-526.8675023,5220886,2384.873405,3499.422169,2860.147726,3018.305971,5359012,-1248.863946,-1563.516129,-801.6739079,-294.13141,5278794,1937.503987,29.81038208,-169.1023703,-150.2768814,5214476,0
5271,53.43,0.36,108.7,3023.230975,0.01,1,0.01,0.0,1710579466,0,0,0,12,5139.943697,6187.160632,6955.203627,7132.370275,5064953,-1237.28804,684.0588216,835.8492726,1065.397764,5305877,1208.074275,4164.137326,2844.542637,2728.104465,5141936,4679.465375,3559.616452,3617.673743,4543.287289,5260971,2525.934316,3721.433384,6166.234418,6525.409222,5233465,-765.2395266,3341.846267,-265.1995778,2111.516091,5174545,7575.762311,7932.899725,8284.868548,8360.486276,5060374,5042.932937,6197.273002,4271.625761,3065.979352,5127548,-77.66556289,1931.116017,3462.407221,2895.453349,5304015,-802.5738529,1084.694617,299.6050706,-152.044442,5217118,-2157.01211,-1787.99023,-1227.882756,-1662.591004,5138140,60.60193349,905.7289871,2207.949912,-118.5209723,5240893,-789.2961245,-2107.132892,-128.6445313,-1393.957638,5182793,2717.869674,-20.58568152,2602.069604,4208.064306,5120028,837.8103481,-835.5828972,487.9331062,973.4606683,0,-3094.720732,-1413.289138,-2972.826734,-2893.239199,5080971,1034.784335,2049.029676,4007.732451,5760.77684,5128267,-3302.012187,-2486.125441,-3650.375786,-4049.806376,5123559,-992.4919784,213.9971041,-63.85254473,339.3874079,0,-187.915277,-294.6315586,-1156.913322,-2078.962849,5165663,-3896.491065,-2530.333726,-2157.994076,-1005.389105,5219996,1745.902522,2998.375569,2351.9786,2306.675731,5358766,-1533.787672,-1837.596498,-996.2326772,-463.2676375,5280647,1254.949487,-307.7403057,-600.8529762,-615.5770861,5217039,0
5272,53.43,0.36,108.7,3024.392523,0.01,1,0.01,0.0,1710579466,0,0,0,12,4101.95434,5150.429137,5871.741223,5941.213169,5066241,-1766.456378,-9.967622977,70.84643715,441.5170324,5309960,434.7509251,3260.645702,2112.225308,1751.764018,5142752,3558.819038,2493.735744,2750.136139,3760.956675,5262517,2015.325098,3031.946082,5215.295758,5525.667169,5233022,-1057.222366,2900.606971,-747.9217728,1490.629106,5175623,6306.078415,6941.782736,7320.656368,7075.489196,5061908,3876.71588,4814.260173,3169.923504,2055.57672,5126731,-835.2852597,1257.295947,2558.193206,1986.526538,5305937,-1333.825374,267.7399697,-348.5169328,-920.7787539,5216752,-2612.240692,-2445.174623,-1952.300497,-2279.108173,5138309,-626.2568343,197.9718201,1246.600799,-767.9298028,5232655,-1639.724162,-2590.625342,-122.9382219,-2239.413741,5185128,2227.554965,-402.7695516,2078.304418,3405.354102,5121205,203.0103118,-1222.070322,-120.5834277,558.9724466,0,-3489.850778,-1980.148309,-3198.763678,-3147.643385,5080971,561.910759,1400.290744,3412.733507,5001.01911,5130524,-3450.942777,-2732.563335,-3774.559317,-4103.931148,5122903,-1499.843417,-218.5171512,-482.635292,-0.45935335,0,-471.5376601,-620.1277398,-1563.861031,-2210.744696,5167929,-4223.99876,-2948.382226,-2450.863864,-1514.981069,5219996,1304.572767,2346.434985,1831.722362,1855.630498,5358014,-1681.393823,-2025.524825,-1201.598512,-681.0414136,5283699,828.8195179,-711.8145931,-863.3186887,-924.0424837,5221618,0
5273,53.43,0.36,108.7,3025.554072,0.01,1,0.01,0.0,1710579466,0,0,0,12,3259.359586,4166.662287,5097.804278,4984.070594,5069798,-2377.90183,-551.6781162,-432.7998795,-301.5298292,5309588,-506.8801866,2284.374169,1386.247066,1024.215897,5141215,2586.892815,1622.065984,1846.885285,2821.240749,5264363,1360.106978,2270.674298,4355.248834,4770.98638,5233022,-1380.73075,2312.80665,-1059.63613,1010.509017,5177702,5085.516087,5946.21269,6338.297268,6042.202496,5063531,2916.129342,3738.769318,2026.15077,1018.235368,5129804,-1394.467321,503.5782523,1860.683064,1358.210025,5305504,-1808.268783,-422.5379896,-1056.603629,-1396.488369,5217039,-3082.455403,-2856.102645,-2436.551464,-2697.558655,5134873,-1311.805114,-618.5883544,576.0539289,-1432.274923,5225960,-2254.310598,-3240.227109,-107.2907295,-2742.018954,5182065,1683.686963,-739.5911382,1440.32125,2806.799479,5121205,-288.9566885,-1656.230495,-528.0314052,67.96052894,0,-3624.62531,-2238.578926,-3541.926958,-3475.693583,5080971,-53.55416474,996.0013012,2729.263801,4104.542404,5131604,-3499.504964,-2803.23584,-3897.435477,-4232.955073,5125455,-1749.417749,-484.1202655,-732.1170517,-419.5770889,0,-826.7597317,-1031.097884,-1781.125131,-2351.434384,5166840,-4300.269911,-3143.684806,-2897.112798,-1776.28593,5221540,860.744779,1898.831196,1229.891237,1330.71689,5358014,-1861.105932,-2102.434146,-1317.08363,-804.2219671,5283699,311.4543575,-957.0450559,-1177.769185,-1262.90474,5222273,0
5274,53.43,0.36,108.7,3026.715621,0.01,1,0.01,0.0,1710579466,0,0,0,12,2336.050859,3461.317116,4096.566567,3867.604108,5069688,-2812.998151,-1191.393012,-942.3475858,-959.7952965,5311510,-1169.756605,1385.331795,510.7491049,153.5307079,5142031,1565.082194,769.8741565,1100.708532,2100.360349,5266211,939.76776,1608.782756,3780.821276,4002.011225,5233022,-1599.847028,1831.172922,-1343.034953,481.5857002,5179069,4133.083487,5087.982368,5186.012987,4887.178231,5065530,1967.310882,2581.816734,1195.771818,257.0448979,5128725,-1993.60903,-35.06149039,1155.243329,792.2106195,5307054,-2303.624441,-838.1410636,-1553.565414,-1963.633011,5223084,-3363.178414,-3255.318188,-2912.200362,-3127.141542,5131341,-1788.945159,-1178.966911,-198.6237138,-1854.736411,5221540,-2979.411084,-3657.39883,-102.7563528,-3264.169654,5181337,1048.118174,-1003.443199,870.7698836,2066.335303,5121924,-917.4481106,-1937.26341,-1016.783666,-331.0782356,0,-3847.4208,-2646.720353,-3698.662278,-3639.545448,5080507,-550.0031817,502.5885091,2196.364972,3457.663478,5129347,-3582.180202,-2955.941149,-3904.796129,-4232.239242,5126012,-2096.931714,-815.9588383,-999.8127493,-659.5983676,0,-1055.103656,-1270.664155,-2059.435937,-2546.649105,5169915,-4456.541625,-3464.797125,-3199.45129,-2043.435817,5221907,341.3715041,1401.347019,811.1657767,964.8815228,5357212,-1942.024457,-2218.19596,-1446.523324,-944.8418753,5283263,-11.54598801,-1252.67875,-1368.274144,-1468.563845,5222195,0
5275,53.43,0.36,108.7,3027.87717,0.01,1,0.01,0.0,1710579466,0,0,0,12,1506.919585,2544.235276,3226.694174,2960.870745,5070839,-3284.32,-1761.832664,-1556.346898,-1443.098361,5309588,-1951.380579,357.6597782,-217.1083756,-548.7186808,5139942,627.9826659,71.42724553,299.3796576,1241.239481,5262817,373.5871017,1200.155639,3075.925329,3362.124541,5232288,-1797.390202,1301.714855,-1670.687471,30.289031,5180973,3046.619545,4227.408531,4242.505804,4019.797418,5063420,1226.59806,1754.922789,305.829187,-449.9901547,5128987,-2449.507669,-577.1119561,602.240536,115.1274367,5305132,-2587.237142,-1356.624901,-2090.122639,-2351.872403,5224551,-3690.978055,-3470.965145,-3139.813704,-3416.055928,5131965,-2251.642572,-1800.128545,-745.6782651,-2258.96765,5219709,-3560.181271,-4162.110643,-97.38939055,-3559.046834,5179796,498.6748567,-1292.733876,273.8792922,1473.4349,5121924,-1454.821412,-2306.093951,-1388.367803,-874.3157766,0,-3949.213721,-2901.063083,-3922.919865,-3853.094002,5080864,-820.1512092,128.679528,1559.542008,2658.776919,5130330,-3602.134105,-3037.969761,-3931.769785,-4289.050627,5125357,-2280.830558,-1045.379469,-1327.837311,-1005.293315,0,-1353.434582,-1567.332428,-2220.72376,-2659.538178,5169463,-4454.651008,-3671.674843,-3292.795181,-2373.101317,5221540,-27.70451794,1040.765268,345.2681613,498.0746344,5360189,-2036.382883,-2261.311628,-1489.432527,-1023.533716,5282457,-402.2140912,-1438.76273,-1598.937631,-1660.642416,5226770,0
